name,config,value at step 100,value at step 200,value at step 300,value at step 400,value at step 500,value at step 600,value at step 700,value at step 800,value at step 900,value at step 1000,value at step 1100,value at step 1200,value at step 1300,value at step 1400,value at step 1500,value at step 1600,value at step 1700,value at step 1800,value at step 1900,value at step 2000,value at step 2100,value at step 2200,value at step 2300,value at step 2400,value at step 2500,value at step 2600,value at step 2700,value at step 2800,value at step 2900,value at step 3000
Bicycle_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,9.088628303288715e-07,9.088628303288715e-07,9.239992095899652e-07,9.239992095899652e-07,9.343687565888104e-07,1.0102909300258034e-06,1.8053830217468203e-06,2.383717401244212e-06,4.603699380822945e-06,5.645900273520965e-06,6.567355740116909e-06,7.507233021897264e-06,8.503255230607465e-06,9.522467735223472e-06,1.034067554428475e-05,1.0962401574943215e-05,1.140023596235551e-05,1.1748786164389458e-05,1.2027831871819217e-05,1.2251219231984578e-05,1.239727407664759e-05,1.2130831237300299e-05,1.2201324352645315e-05,1.2196119314467069e-05
Bicycle_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,9.14591396394826e-07,9.14591396394826e-07,9.248623200619477e-07,9.248623200619477e-07,9.458441923015926e-07,1.015235397971992e-06,1.6928521517911577e-06,2.1569017008005176e-06,4.146002538618632e-06,4.992332378606079e-06,5.797471658297582e-06,6.600276265089633e-06,7.396753971988801e-06,8.19421165942913e-06,8.842096576699987e-06,9.304282684752252e-06,9.643585144658573e-06,9.90617809293326e-06,1.0130328519153409e-05,1.0280317837896291e-05,1.0379430023021996e-05,1.0164247214561328e-05,1.0218820534646511e-05,1.0223599019809626e-05
Cat_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,5.297816301208513e-07,5.297816301208513e-07,5.314765871844429e-07,5.314765871844429e-07,5.545518320104748e-07,6.384129278558248e-07,1.3987249758429243e-06,2.01204215954931e-06,4.556201929517556e-06,5.829379915667232e-06,6.974243660806678e-06,8.109529517241754e-06,9.220876563631464e-06,1.0267459401802626e-05,1.1201429515494965e-05,1.1861402526847087e-05,1.2395371413731482e-05,1.2793505447916687e-05,1.3091058463032823e-05,1.333817999693565e-05,1.352986873826012e-05,1.3170486454328056e-05,1.3252880307845771e-05,1.3252421013021376e-05
Cat_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,5.331719989953854e-07,5.331719989953854e-07,5.357734380595502e-07,5.357734380595502e-07,5.588941576206707e-07,6.40520511296927e-07,1.4178048104440677e-06,2.015318159465096e-06,4.685422027250752e-06,5.903437340748496e-06,7.033404472167604e-06,8.134556992445141e-06,9.157919521385338e-06,1.0129500878974795e-05,1.0931946235359646e-05,1.1565185559447855e-05,1.2047246855217963e-05,1.2412572687026113e-05,1.267972584173549e-05,1.2896615771751385e-05,1.30573434944381e-05,1.2618318578461185e-05,1.270528809982352e-05,1.2692147720372304e-05
Chair3Legs_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,7.937187547213398e-06,7.937187547213398e-06,8.062740562309045e-06,8.062740562309045e-06,8.147551852744073e-06,8.197457646019757e-06,8.92958814802114e-06,9.368663086206652e-06,1.165304820460733e-05,1.2517913091869559e-05,1.3280461644171737e-05,1.4079985703574494e-05,1.489875739935087e-05,1.57332015078282e-05,1.651549609960057e-05,1.7086083971662447e-05,1.7540853150421754e-05,1.7881875464809127e-05,1.8137092411052436e-05,1.8327256839256734e-05,1.8457398255122826e-05,1.8317206922802143e-05,1.835922921600286e-05,1.8368260498391464e-05
Chair3Legs_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,7.985610864125192e-06,7.985610864125192e-06,8.097264071693644e-06,8.097264071693644e-06,8.135021744237747e-06,8.181755219993647e-06,8.978602636489086e-06,9.380648407386616e-06,1.1738247849280015e-05,1.2500308912422042e-05,1.3264836525195278e-05,1.4049976016394794e-05,1.486022665631026e-05,1.5631454516551457e-05,1.6328556739608757e-05,1.6874670109245926e-05,1.7333451978629455e-05,1.7666803614702076e-05,1.7905304048326798e-05,1.8091886886395514e-05,1.8217599063063972e-05,1.8233227820019238e-05,1.8276969058206305e-05,1.8284135876456276e-05
Chair_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,8.326759598276112e-06,8.326759598276112e-06,8.434957635472529e-06,8.434957635472529e-06,8.499472642142791e-06,8.531081221008208e-06,9.354628673463594e-06,9.756893632584251e-06,1.2143662388552912e-05,1.2954993508174084e-05,1.370769678032957e-05,1.4467360415437724e-05,1.5235464161378331e-05,1.6044596122810617e-05,1.6775929907453246e-05,1.7314754586550407e-05,1.7741456758813e-05,1.807385888241697e-05,1.8299077055417e-05,1.8481990991858765e-05,1.8608761820360087e-05,1.8658534827409312e-05,1.8708895368035883e-05,1.87174191523809e-05
Chair_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,8.37169682199601e-06,8.37169682199601e-06,8.468934538541362e-06,8.468934538541362e-06,8.583682756579947e-06,8.61836269905325e-06,9.413342922925949e-06,9.834858246904332e-06,1.2311593309277669e-05,1.313612847297918e-05,1.3956302609585691e-05,1.4732716408616398e-05,1.5564348359475844e-05,1.642169081605971e-05,1.7125952581409365e-05,1.7659702280070633e-05,1.8056669432553463e-05,1.835085822676774e-05,1.8569317035144195e-05,1.8748454749584198e-05,1.887972030090168e-05,1.879728188214358e-05,1.8849726984626614e-05,1.8861363059841096e-05
DragonOnWall_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1234033991058823e-05,1.1234033991058823e-05,1.149739637185121e-05,1.149739637185121e-05,1.1710840226442087e-05,1.1724479918484576e-05,1.2843269360018894e-05,1.3130934348737355e-05,1.592928310856223e-05,1.6604175471002236e-05,1.7219501387444325e-05,1.7852427845355123e-05,1.846109444159083e-05,1.909267666633241e-05,1.9665490981424227e-05,2.010479147429578e-05,2.0434430552995764e-05,2.0695588318631053e-05,2.089455483655911e-05,2.1056846890132874e-05,2.1173502318561077e-05,2.0925528588122688e-05,2.097604374284856e-05,2.0970343030057847e-05
DragonOnWall_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1113071195723023e-05,1.1113071195723023e-05,1.139046344178496e-05,1.139046344178496e-05,1.1533471479197033e-05,1.1545040251803584e-05,1.2394326404319145e-05,1.266930757992668e-05,1.4926697986084037e-05,1.5561394320684485e-05,1.61493917403277e-05,1.6761421647970565e-05,1.7422558812540956e-05,1.8059861758956686e-05,1.8668513803277165e-05,1.9130691725877114e-05,1.94687963812612e-05,1.9723693185369484e-05,1.9939576304750517e-05,2.0099289031350054e-05,2.0216681150486693e-05,1.988331314350944e-05,1.9937928300350904e-05,1.991651333810296e-05
Elephant_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1938185195958795e-07,1.1938185195958795e-07,1.2071728860973963e-07,1.2071728860973963e-07,1.4232536216240987e-07,2.2666890231448633e-07,9.247930847777752e-07,1.498152528256469e-06,3.7327154132071882e-06,4.8325546231353655e-06,5.7640318118501455e-06,6.7510459302866366e-06,7.704531526542269e-06,8.692215487826616e-06,9.527548172627576e-06,1.0229817235085648e-05,1.0785826816572808e-05,1.1212601748411544e-05,1.1570986316655762e-05,1.1826424270111602e-05,1.2023972885799594e-05,1.200652422994608e-05,1.2079110092599876e-05,1.2092253200535197e-05
Elephant_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.2182142938854668e-07,1.2182142938854668e-07,1.2199976140436775e-07,1.2199976140436775e-07,1.4542224846536556e-07,2.2455577664004522e-07,9.254778206013725e-07,1.4891800219629658e-06,3.6499875477602473e-06,4.739328687719535e-06,5.672351107932627e-06,6.5968056333076674e-06,7.495711997762555e-06,8.4551547843148e-06,9.285018677474e-06,9.894821232592221e-06,1.0376230420661159e-05,1.0784451660583727e-05,1.1059428288717754e-05,1.1277434168732725e-05,1.1441122296673711e-05,1.136164428316988e-05,1.1419169823057018e-05,1.1427859135437757e-05
Fountain_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,3.1169402063824236e-05,3.1169402063824236e-05,3.170406125718728e-05,3.170406125718728e-05,3.281409590272233e-05,3.280898818047717e-05,3.5004526580451056e-05,3.532328992150724e-05,3.991759876953438e-05,4.077849007444456e-05,4.16223774664104e-05,4.259857814759016e-05,4.3480944441398606e-05,4.460053241928108e-05,4.545321280602366e-05,4.6166765969246626e-05,4.674644151236862e-05,4.714111128123477e-05,4.7397414164151996e-05,4.760160300065763e-05,4.774278568220325e-05,4.7807287046452984e-05,4.785007331520319e-05,4.78630063298624e-05
Fountain_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,3.090666723437607e-05,3.090666723437607e-05,3.144114452879876e-05,3.144114452879876e-05,3.243471292080358e-05,3.241940794396214e-05,3.467781061772257e-05,3.5014723835047334e-05,3.950152677134611e-05,4.0373219235334545e-05,4.1200339182978496e-05,4.204009019304067e-05,4.30652144132182e-05,4.401500700623728e-05,4.4821172195952386e-05,4.54614928457886e-05,4.593768608174287e-05,4.6267752622952685e-05,4.6504646888934076e-05,4.6680823288625106e-05,4.6778870455455035e-05,4.682665166910738e-05,4.686340253101662e-05,4.6872475650161505e-05
House_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.5932002497720532e-05,1.5932002497720532e-05,1.6616701032035053e-05,1.6616701032035053e-05,1.7038584701367654e-05,1.7067182852770202e-05,1.825123581511434e-05,1.8552029359852895e-05,2.0424013200681657e-05,2.0947425582562573e-05,2.1478077542269602e-05,2.202125506300945e-05,2.255510480608791e-05,2.312021388206631e-05,2.3647351554245688e-05,2.4023618607316166e-05,2.42788992181886e-05,2.4488308554282412e-05,2.4615017537144013e-05,2.4736977138672955e-05,2.48163596552331e-05,2.4083195967250504e-05,2.4123814000631683e-05,2.405275881756097e-05
House_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.550958404550329e-05,1.550958404550329e-05,1.6408919691457413e-05,1.6408919691457413e-05,1.6816331481095403e-05,1.6843434423208237e-05,1.767085814208258e-05,1.793682349671144e-05,1.95821157831233e-05,2.011234755627811e-05,2.0606712496373802e-05,2.110117748088669e-05,2.1643507352564484e-05,2.218093868577853e-05,2.2629434170085005e-05,2.295696504006628e-05,2.3168038751464337e-05,2.3348364265984856e-05,2.3463524485123344e-05,2.3559212422696874e-05,2.3626342226634733e-05,2.3108155801310204e-05,2.3129266992327757e-05,2.306262103957124e-05
SalingBoat_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,9.641046290198574e-07,9.641046290198574e-07,9.658238013798837e-07,9.658238013798837e-07,1.016247779261903e-06,1.0726082564360695e-06,1.6047063127189176e-06,1.9286455881228903e-06,3.4596052955748746e-06,4.0829631871019956e-06,4.625892870535608e-06,5.2603068070311565e-06,5.849391072842991e-06,6.423078048101161e-06,6.929884875717107e-06,7.307931355171604e-06,7.599434411531547e-06,7.816040124453139e-06,7.983409886946902e-06,8.094899385469034e-06,8.177501513273455e-06,8.026489012991078e-06,8.059814717853442e-06,8.053613782976754e-06
SalingBoat_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,9.788182069314644e-07,9.788182069314644e-07,9.821117146202596e-07,9.821117146202596e-07,1.0315720828657504e-06,1.0935871159745147e-06,1.6201628341150354e-06,1.9240837900724728e-06,3.423518592171604e-06,4.023169822175987e-06,4.545140654954594e-06,5.103695457364665e-06,5.622714525088668e-06,6.176562692417065e-06,6.665765340585494e-06,7.060285497573204e-06,7.348048256972106e-06,7.543425908806967e-06,7.693509360251483e-06,7.814992386556696e-06,7.898943295003846e-06,7.713761988270562e-06,7.751926204946358e-06,7.744842150714248e-06
Sniper_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5150618537518312e-08,6.573019817324166e-08,4.295672511034354e-07,6.636164471274242e-07,1.5979109093677835e-06,1.9650017293315614e-06,2.3085040083969943e-06,2.6213556338916533e-06,2.9625787192344433e-06,3.2837613161973422e-06,3.5552368444768945e-06,3.7761710700578988e-06,3.932277195417555e-06,4.059410912304884e-06,4.162760433246149e-06,4.232637820678065e-06,4.281565452401992e-06,4.164208803558722e-06,4.1835892261588015e-06,4.178604740445735e-06
Sniper_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5790876162213863e-08,6.761438697822086e-08,4.233374397699663e-07,6.396951448550681e-07,1.5589005215588259e-06,1.9251215235271957e-06,2.220371015937417e-06,2.4984603896882618e-06,2.7900273380510043e-06,3.0812072964181425e-06,3.344209289934952e-06,3.5170862702216255e-06,3.6574974728864618e-06,3.757057129405439e-06,3.84087525162613e-06,3.901792297256179e-06,3.9425171962648164e-06,3.7778088426421164e-06,3.7955692278046627e-06,3.7868237541260896e-06
Sofa_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1892298061866313e-05,1.1892298061866313e-05,1.2115937352064066e-05,1.2115937352064066e-05,1.2302753930271138e-05,1.2341584806563333e-05,1.320181672781473e-05,1.3629487511934713e-05,1.5997344235074706e-05,1.6832096662255935e-05,1.7609687347430736e-05,1.8391088815405965e-05,1.9217910448787734e-05,2.0058734662598e-05,2.0769168258993886e-05,2.1321848180377856e-05,2.172650783904828e-05,2.203946132794954e-05,2.2275178707786836e-05,2.2425552742788568e-05,2.254855280625634e-05,2.256824154756032e-05,2.260686960653402e-05,2.261485678900499e-05
Sofa_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1852429452119395e-05,1.1852429452119395e-05,1.217317912960425e-05,1.217317912960425e-05,1.2281668205105234e-05,1.2324041563260835e-05,1.3219912943895906e-05,1.3601966202259064e-05,1.6007157682906836e-05,1.6840323951328173e-05,1.7603575543034822e-05,1.8344873751630075e-05,1.9103139493381605e-05,1.9847628209390678e-05,2.051151022897102e-05,2.105059684254229e-05,2.1460422431118786e-05,2.1780408133054152e-05,2.2033720597391948e-05,2.2220021492103115e-05,2.234549720014911e-05,2.2326306861941703e-05,2.2373729734681547e-05,2.2386220734915696e-05
SpaceShipMaybe_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,5.372658961277921e-06,5.372658961277921e-06,5.455259270092938e-06,5.455259270092938e-06,5.539824996958487e-06,5.590406544797588e-06,6.271092388487887e-06,6.662102350674104e-06,8.818938113108743e-06,9.692113962955773e-06,1.0479377124283928e-05,1.132745819631964e-05,1.2190629604447167e-05,1.304633951804135e-05,1.3828965165885165e-05,1.4385211215994786e-05,1.4811749679211061e-05,1.5137849914026447e-05,1.5370624169008806e-05,1.556424831505865e-05,1.5695335605414584e-05,1.5743522453703918e-05,1.5782676200615242e-05,1.5793830243637785e-05
SpaceShipMaybe_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,5.48500338481972e-06,5.48500338481972e-06,5.5486698329332285e-06,5.5486698329332285e-06,5.665795470122248e-06,5.719825821870472e-06,6.435861905629281e-06,6.845230018370785e-06,9.039114956976846e-06,9.892235539155081e-06,1.0764329090307001e-05,1.1594573152251542e-05,1.238769618794322e-05,1.3244727597339079e-05,1.39685162139358e-05,1.4529372492688708e-05,1.4939305401640013e-05,1.525277184555307e-05,1.549697481095791e-05,1.5686209735576995e-05,1.581073047418613e-05,1.5873132724664174e-05,1.5913336028461345e-05,1.5925021216389723e-05
Tree_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.3457076875056373e-06,1.3457076875056373e-06,1.3497690360964043e-06,1.3497690360964043e-06,1.370972313452512e-06,1.4449025229623658e-06,2.154400135623291e-06,2.672076789167477e-06,5.053238055552356e-06,6.12462008575676e-06,7.105425993358949e-06,8.130795322358608e-06,9.28392637433717e-06,1.0444158760947175e-05,1.1425914635765366e-05,1.2239885109011084e-05,1.2874363164883107e-05,1.3349425898923073e-05,1.3714581655221991e-05,1.3980117728351615e-05,1.4170525901135989e-05,1.4197858035913669e-05,1.426532253390178e-05,1.4282460142567288e-05
Tree_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.5207422165985918e-06,1.5207422165985918e-06,1.5302504152714391e-06,1.5302504152714391e-06,1.5513419384660665e-06,1.6284832327073673e-06,2.349143414903665e-06,2.836553221641225e-06,5.219926606514491e-06,6.251834747672547e-06,7.25058725947747e-06,8.26577434054343e-06,9.332095032732468e-06,1.0390547686256468e-05,1.137356048275251e-05,1.2048875760228839e-05,1.260931821889244e-05,1.3052313988737296e-05,1.338079891866073e-05,1.3653861060447525e-05,1.3851398762199096e-05,1.3911152564105578e-05,1.3968667190056294e-05,1.3987615602673031e-05
Truck_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.158444888460508e-06,1.158444888460508e-06,1.1643367088254308e-06,1.1643367088254308e-06,1.17663012133562e-06,1.2380240832499112e-06,1.8772045677906135e-06,2.2753886241844157e-06,4.149676442466443e-06,4.905461082671536e-06,5.5754890126991086e-06,6.246309567359276e-06,6.924478839209769e-06,7.63660682423506e-06,8.258568414021283e-06,8.73235421749996e-06,9.039875294547528e-06,9.31668091652682e-06,9.506438800599426e-06,9.654439054429531e-06,9.742301699589007e-06,9.760320608620532e-06,9.792548553377856e-06,9.801674423215445e-06
Truck_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.2321975191298407e-06,1.2321975191298407e-06,1.2352730891507235e-06,1.2352730891507235e-06,1.2633314554477693e-06,1.3204685274104122e-06,1.9152232653141255e-06,2.2868180167279206e-06,4.0454333429806866e-06,4.76071772936848e-06,5.383294592320453e-06,6.0211332311155275e-06,6.661181032541208e-06,7.303954134840751e-06,7.857468517613597e-06,8.266955774161033e-06,8.564713425585069e-06,8.807344784145243e-06,8.994114068627823e-06,9.122271876549348e-06,9.218510967912152e-06,9.247248272004072e-06,9.278594006900676e-06,9.287401553592645e-06
Waly_100000_colored_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.61731422849698e-05,1.61731422849698e-05,1.6576883353991434e-05,1.6576883353991434e-05,1.678899207036011e-05,1.6802028767415322e-05,1.8026137695414945e-05,1.843093559728004e-05,2.1741790988016874e-05,2.2836995412944816e-05,2.384031904512085e-05,2.4818469682941213e-05,2.5842635295703076e-05,2.6951925974572077e-05,2.7859034162247553e-05,2.8502297936938703e-05,2.8939837648067623e-05,2.9288858058862388e-05,2.9560060283984058e-05,2.9768129024887457e-05,2.99104031000752e-05,2.9941978937131353e-05,2.9990325856488198e-05,3.000377728312742e-05
Waly_100000_pointcloud,LR_Basic_sds_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.6036508895922452e-05,1.6036508895922452e-05,1.641496055526659e-05,1.641496055526659e-05,1.6580383089603856e-05,1.6586476704105735e-05,1.770380731613841e-05,1.8086922864313237e-05,2.1276238840073347e-05,2.223090996267274e-05,2.316718928341288e-05,2.411336754448712e-05,2.5096855097217485e-05,2.6042907848022878e-05,2.693523492780514e-05,2.76782284345245e-05,2.8148402634542435e-05,2.854160084098112e-05,2.882470471377019e-05,2.9025528419879265e-05,2.917093843279872e-05,2.9223323508631438e-05,2.927064269897528e-05,2.9285029086167924e-05
