name,config,value at step 100,value at step 200,value at step 300,value at step 400,value at step 500,value at step 600,value at step 700,value at step 800,value at step 900,value at step 1000,value at step 1100,value at step 1200,value at step 1300,value at step 1400,value at step 1500,value at step 1600,value at step 1700,value at step 1800,value at step 1900,value at step 2000,value at step 2100,value at step 2200,value at step 2300,value at step 2400,value at step 2500,value at step 2600,value at step 2700,value at step 2800,value at step 2900,value at step 3000
Cat_100000_colored_pointcloud,Mask_sds_Prune,1.6477670214953832e-06,3.199424099875614e-06,4.731025001092348e-06,6.397232937160879e-06,1.1117208487121388e-05,1.4847522834315896e-05,1.96958972082939e-05,2.557400512159802e-05,3.175615711370483e-05,3.32192394125741e-05,3.4241529647260904e-05,3.510733222356066e-05,3.577195093384944e-05,3.6414305213838816e-05,3.699569060700014e-05,3.749670213437639e-05,3.800367267103866e-05,3.849084168905392e-05,3.892822132911533e-05,3.9375237975036725e-05,3.9832419133745134e-05,4.021916538476944e-05,4.068605994689278e-05,4.109685687581077e-05,4.149231972405687e-05,4.1918847273336723e-05,4.236873792251572e-05,4.082812665728852e-05,4.136835923418403e-05,4.114507828489877e-05
Cat_100000_pointcloud,Mask_sds_Prune,1.8031964827969205e-06,3.6418659874470904e-06,5.5543132475577295e-06,7.461031600541901e-06,1.1774409358622506e-05,1.4936681509425398e-05,1.917165718623437e-05,2.439949821564369e-05,2.9719982194365002e-05,3.117676533292979e-05,3.222497252863832e-05,3.305673089926131e-05,3.3741805964382365e-05,3.442242450546473e-05,3.500477032503113e-05,3.55830488842912e-05,3.60836238542106e-05,3.655397449620068e-05,3.702435424202122e-05,3.747639857465401e-05,3.789317997870967e-05,3.83389851776883e-05,3.873849709634669e-05,3.915116030839272e-05,3.954905696446076e-05,3.9935643144417554e-05,4.028762486996129e-05,3.807221582974307e-05,3.869653301080689e-05,3.85432576877065e-05
Chair3Legs_100000_colored_pointcloud,Mask_sds_Prune,1.49216521094786e-06,2.8637255127250683e-06,4.135840754315723e-06,5.397310815169476e-06,1.7142523574875668e-05,1.998180778173264e-05,2.344362837902736e-05,2.7770232918555848e-05,3.219697828171775e-05,3.3296986657660455e-05,3.4080901968991384e-05,3.4681594115681946e-05,3.518260200507939e-05,3.565784572856501e-05,3.606154859880917e-05,3.640340582933277e-05,3.674855543067679e-05,3.708488657139242e-05,3.7390222132671624e-05,3.772954732994549e-05,3.805053711403161e-05,3.834491872112267e-05,3.865677354042418e-05,3.894219116773456e-05,3.9289599953917786e-05,3.961850961786695e-05,3.990594996139407e-05,3.994318103650585e-05,4.027990871691145e-05,4.053040538565256e-05
Chair3Legs_100000_pointcloud,Mask_sds_Prune,1.6645964251438272e-06,3.18775664709392e-06,4.60425053461222e-06,5.875637270946754e-06,1.7578697224962525e-05,2.029626557487063e-05,2.3725217033643275e-05,2.7719815989257768e-05,3.2013336749514565e-05,3.297765215393156e-05,3.369366822880693e-05,3.422884765313938e-05,3.472211028565653e-05,3.511394970701076e-05,3.546387597452849e-05,3.5814096918329597e-05,3.6129076761426404e-05,3.652663144748658e-05,3.685918636620045e-05,3.71509013348259e-05,3.7419042200781405e-05,3.774531069211662e-05,3.798821126110852e-05,3.82558282581158e-05,3.851180008496158e-05,3.879571522702463e-05,3.9067443140083924e-05,3.8943166146054864e-05,3.928114892914891e-05,3.9428712625522166e-05
Chair_100000_colored_pointcloud,Mask_sds_Prune,1.5777569615238463e-06,2.880640749935992e-06,4.1728749238245655e-06,5.387758392316755e-06,1.74532578967046e-05,2.036002479144372e-05,2.387305357842706e-05,2.829369987011887e-05,3.2886804547160864e-05,3.384908632142469e-05,3.448085772106424e-05,3.501321407384239e-05,3.5533557820599526e-05,3.592642315197736e-05,3.629234561230987e-05,3.668068893603049e-05,3.6994693800807e-05,3.733326229848899e-05,3.767894668271765e-05,3.796850796788931e-05,3.8283702451735735e-05,3.8552796468138695e-05,3.884224861394614e-05,3.9128273783717304e-05,3.938216104870662e-05,3.9668335375608876e-05,3.9901704440126196e-05,3.970806210418232e-05,4.005166556453332e-05,4.01732831960544e-05
Chair_100000_pointcloud,Mask_sds_Prune,1.6689773474354297e-06,3.2388634281232953e-06,4.660550985136069e-06,6.125867002992891e-06,1.816517033148557e-05,2.0990852135582827e-05,2.4506714908056892e-05,2.877363658626564e-05,3.327815647935495e-05,3.433825622778386e-05,3.499789454508573e-05,3.558830576366745e-05,3.611532156355679e-05,3.6591984098777175e-05,3.6980665754526854e-05,3.737274164450355e-05,3.776552330236882e-05,3.8064583350205794e-05,3.840717545244843e-05,3.8729136576876044e-05,3.9028440369293094e-05,3.934986307285726e-05,3.967154407291673e-05,3.994795406470075e-05,4.018634353997186e-05,4.044971865369007e-05,4.068051202921197e-05,4.022691064164974e-05,4.0547769458498806e-05,4.0673287003301084e-05
DragonOnWall_100000_colored_pointcloud,Mask_sds_Prune,1.5787188658578089e-06,3.4112554203602485e-06,5.050545041740406e-06,6.631102223764174e-06,2.0240418962202966e-05,2.2689377146889456e-05,2.6221210646326654e-05,3.116991138085723e-05,3.657601337181404e-05,3.755322177312337e-05,3.824296800303273e-05,3.876730988849886e-05,3.9249658584594727e-05,3.966738950111903e-05,4.003062713309191e-05,4.034920493722893e-05,4.0674862248124555e-05,4.0997681935550645e-05,4.1243183659389615e-05,4.15290669479873e-05,4.179548704996705e-05,4.207128222333267e-05,4.23476958530955e-05,4.260376590536907e-05,4.285084651201032e-05,4.310314398026094e-05,4.3358355469536036e-05,4.2629446397768334e-05,4.298724888940342e-05,4.297530904295854e-05
DragonOnWall_100000_pointcloud,Mask_sds_Prune,1.6680194221407874e-06,3.333425866003381e-06,4.928019734506961e-06,6.335627858788939e-06,1.9440622054389678e-05,2.165123078157194e-05,2.4639995899633504e-05,2.8838898288086057e-05,3.3650539990048856e-05,3.456844933680259e-05,3.521591133903712e-05,3.5730237868847325e-05,3.6154080589767545e-05,3.656287299236283e-05,3.69039989891462e-05,3.723233749042265e-05,3.7545119994319975e-05,3.783422289416194e-05,3.8155536458361894e-05,3.845863830065355e-05,3.869690408464521e-05,3.894394467351958e-05,3.920533708878793e-05,3.9473408833146095e-05,3.972221747972071e-05,3.998269676230848e-05,4.022143184556626e-05,3.9293256122618914e-05,3.9658869354752824e-05,3.950702739530243e-05
Elephant_100000_colored_pointcloud,Mask_sds_Prune,1.6789171013442683e-06,3.236429165554e-06,4.869482381764101e-06,6.514058441098314e-06,9.65066828939598e-06,1.2222062650835142e-05,1.5755555068608373e-05,1.9788672943832353e-05,2.4016042516450398e-05,2.5224317141692154e-05,2.6075435016537085e-05,2.675364157767035e-05,2.7364085326553322e-05,2.7899586712010205e-05,2.8394269975251518e-05,2.8857713914476335e-05,2.9318671295186505e-05,2.9717428333242424e-05,3.011640001204796e-05,3.057396679650992e-05,3.099333480349742e-05,3.141408524243161e-05,3.181387728545815e-05,3.217550693079829e-05,3.255352930864319e-05,3.290169479441829e-05,3.3285090466961265e-05,3.268099681008607e-05,3.311841282993555e-05,3.320335963508114e-05
Elephant_100000_pointcloud,Mask_sds_Prune,1.7260479125980055e-06,3.4782594866555883e-06,5.185724148759618e-06,6.835256954218494e-06,9.886427505989559e-06,1.2317619621171616e-05,1.549473381601274e-05,1.93072046386078e-05,2.3390537535306066e-05,2.4621707780170254e-05,2.5440640456508845e-05,2.615243647596799e-05,2.6795760277309455e-05,2.739839874266181e-05,2.7931633667321876e-05,2.8449758247006685e-05,2.8939859475940466e-05,2.934979784185998e-05,2.978588963742368e-05,3.0237873943406157e-05,3.065351484110579e-05,3.105711584794335e-05,3.142130299238488e-05,3.181403735652566e-05,3.2228279451373965e-05,3.261590245529078e-05,3.304721394670196e-05,3.261761958128773e-05,3.30479015246965e-05,3.3096064726123586e-05
Fountain_100000_colored_pointcloud,Mask_sds_Prune,1.6695229305696557e-06,3.336862846481381e-06,5.000101737095974e-06,6.473504981840961e-06,4.305001493776217e-05,4.7708977945148945e-05,5.557316399062984e-05,6.405999010894448e-05,7.250970520544797e-05,7.389206439256668e-05,7.478697079932317e-05,7.55213332013227e-05,7.614567584823817e-05,7.678978727199137e-05,7.729301432846114e-05,7.785925117786974e-05,7.827566878404468e-05,7.865401857998222e-05,7.905574602773413e-05,7.944722892716527e-05,7.975652988534421e-05,8.011098543647677e-05,8.043873094720766e-05,8.077642996795475e-05,8.110632916213945e-05,8.141778380377218e-05,8.170433284249157e-05,8.188843639800325e-05,8.219735900638625e-05,8.248661470133811e-05
Fountain_100000_pointcloud,Mask_sds_Prune,1.678757143963594e-06,3.3958681342483032e-06,5.351843810785795e-06,6.998198841756675e-06,4.2765423131641e-05,4.738531424663961e-05,5.466045695357025e-05,6.283758557401597e-05,7.093127351254225e-05,7.219045073725283e-05,7.304898463189602e-05,7.380021270364523e-05,7.438063039444387e-05,7.493923476431519e-05,7.547486166004092e-05,7.594609633088112e-05,7.638795068487525e-05,7.68016034271568e-05,7.713944796705619e-05,7.746719347778708e-05,7.783213368384168e-05,7.820875180186704e-05,7.856098818592727e-05,7.890507549745962e-05,7.921038195490837e-05,7.949237624416128e-05,7.98166511231102e-05,8.007179712876678e-05,8.032506593735889e-05,8.061261905822903e-05
House_100000_colored_pointcloud,Mask_sds_Prune,1.4466154425463174e-06,2.9314333005459048e-06,4.290541255613789e-06,5.707681339117698e-06,2.6137280656257644e-05,3.0289309506770223e-05,3.376187669346109e-05,3.7850266380701214e-05,4.241226997692138e-05,4.328028080635704e-05,4.393017661641352e-05,4.439276017365046e-05,4.4875112507725134e-05,4.526429620455019e-05,4.557561260298826e-05,4.581491157296114e-05,4.6129127440508455e-05,4.643825741368346e-05,4.6704328269697726e-05,4.697924669017084e-05,4.724568498204462e-05,4.74635417049285e-05,4.769347287947312e-05,4.7956582420738414e-05,4.8191588575718924e-05,4.841281770495698e-05,4.859828914050013e-05,4.673225339502096e-05,4.7032805014168844e-05,4.659235855797306e-05
House_100000_pointcloud,Mask_sds_Prune,1.5724283457529964e-06,3.0117078040348133e-06,4.3260179154458456e-06,5.594576123257866e-06,2.438197043375112e-05,2.7464220693218522e-05,3.046251913474407e-05,3.382949944352731e-05,3.736446888069622e-05,3.8118072552606463e-05,3.8666388718411326e-05,3.909971201210283e-05,3.948149969801307e-05,3.986227966379374e-05,4.020485721412115e-05,4.048669507028535e-05,4.076636832905933e-05,4.099241050425917e-05,4.1224018787033856e-05,4.146167339058593e-05,4.169081512372941e-05,4.185560464975424e-05,4.207235906505957e-05,4.227511089993641e-05,4.2475396185182035e-05,4.26982733188197e-05,4.289764183340594e-05,4.150916720391251e-05,4.1750525269890204e-05,4.135470953769982e-05
SalingBoat_100000_colored_pointcloud,Mask_sds_Prune,1.3441992905427469e-06,2.456586116750259e-06,3.500408183754189e-06,4.395526957523543e-06,7.455420927726664e-06,9.27829387364909e-06,1.1712148079823237e-05,1.4585999451810494e-05,1.7700318494462408e-05,1.8484257452655584e-05,1.899964627227746e-05,1.944493669725489e-05,1.9792332750512287e-05,2.009568015637342e-05,2.0377841792651452e-05,2.062893872789573e-05,2.0885963749606162e-05,2.1185258447076194e-05,2.142252924386412e-05,2.165646947105415e-05,2.1840287445229478e-05,2.19986068259459e-05,2.2193486074684188e-05,2.237708577013109e-05,2.2582946257898584e-05,2.2778323909733444e-05,2.29658508033026e-05,2.2222047846298665e-05,2.2555645045940764e-05,2.2590445951209404e-05
SalingBoat_100000_pointcloud,Mask_sds_Prune,1.3922548305345117e-06,2.523840066714911e-06,3.506967914290726e-06,4.5153656174079515e-06,7.495038971683243e-06,9.065190170076676e-06,1.136193623096915e-05,1.4187036867951974e-05,1.7195638065459207e-05,1.7936421500053257e-05,1.8375038052909076e-05,1.873184555734042e-05,1.9041857740376145e-05,1.9351107766851783e-05,1.9618857550085522e-05,1.989136217162013e-05,2.0103281713090837e-05,2.0340470655355603e-05,2.0535348085104488e-05,2.0746765585499816e-05,2.094583396683447e-05,2.1152111003175378e-05,2.1380006728577428e-05,2.15605141420383e-05,2.1739635485573672e-05,2.19155026570661e-05,2.20695546886418e-05,2.1457424736581743e-05,2.175629197154194e-05,2.1756333808298223e-05
Sniper_100000_colored_pointcloud,Mask_sds_Prune,1.1231491043872666e-06,2.0388647499203216e-06,2.909871000156272e-06,3.666728389362106e-06,4.834147603105521e-06,5.852553840668406e-06,7.332453151320806e-06,9.224298082699534e-06,1.1308753528282978e-05,1.165805497294059e-05,1.1883787010447122e-05,1.2061895176884718e-05,1.225427240569843e-05,1.239024095411878e-05,1.2525255442596972e-05,1.2657619663514197e-05,1.2765274732373655e-05,1.286328915739432e-05,1.2972092918062117e-05,1.3100538126309402e-05,1.3217316336522344e-05,1.333060299657518e-05,1.3460134141496383e-05,1.355197309749201e-05,1.3666101040143985e-05,1.3754591236647684e-05,1.3876277080271393e-05,1.307151160290232e-05,1.3296030374476686e-05,1.3243165994936135e-05
Sniper_100000_pointcloud,Mask_sds_Prune,1.0279190973960795e-06,1.956795131263789e-06,2.7618027615972096e-06,3.5163602660759352e-06,4.67424297312391e-06,5.761915872426471e-06,7.196875685622217e-06,9.054834663402289e-06,1.1127557627332862e-05,1.1436759450589307e-05,1.165060621133307e-05,1.18645384645788e-05,1.2003430128970649e-05,1.2160213373135775e-05,1.2282016541576013e-05,1.2390530173433945e-05,1.2503315701906104e-05,1.259682176169008e-05,1.2680653526331298e-05,1.2785513717972208e-05,1.2880837857665028e-05,1.300927124248119e-05,1.3104236131766811e-05,1.3190450772526674e-05,1.3295966709847562e-05,1.3393230801739264e-05,1.3491277059074491e-05,1.2634255654120352e-05,1.29050367831951e-05,1.2826577403757256e-05
Sofa_100000_colored_pointcloud,Mask_sds_Prune,1.599441702637705e-06,3.1019535526866093e-06,4.617554623109754e-06,6.100012797105592e-06,2.2389796868083067e-05,2.5808009013417177e-05,2.9378003091551363e-05,3.370794001966715e-05,3.815906529780477e-05,3.919469236279838e-05,3.9901031414046884e-05,4.039956911583431e-05,4.083285602973774e-05,4.128821092308499e-05,4.163174526183866e-05,4.1931067244149745e-05,4.2195257265120745e-05,4.2456500523258e-05,4.2776813643286005e-05,4.299565625842661e-05,4.3233791075181216e-05,4.3453437683638185e-05,4.3646265112329274e-05,4.3890715460292995e-05,4.411559348227456e-05,4.4365919166011736e-05,4.4555945351021364e-05,4.4321561290416867e-05,4.459257615962997e-05,4.47268903371878e-05
Sofa_100000_pointcloud,Mask_sds_Prune,1.638199591980083e-06,3.1525185022474034e-06,4.546351192402653e-06,5.817367309646215e-06,2.2288091713562608e-05,2.5899655156536028e-05,2.961316567962058e-05,3.389753692317754e-05,3.82774778699968e-05,3.932090476155281e-05,4.004569927928969e-05,4.056475154357031e-05,4.1063191019929945e-05,4.154952694079839e-05,4.193990025669336e-05,4.2290652345400304e-05,4.2630370444385335e-05,4.296736733522266e-05,4.329203875386156e-05,4.357696889201179e-05,4.384387648315169e-05,4.4125372369308025e-05,4.439379335963167e-05,4.463564255274832e-05,4.487242040340789e-05,4.513034218689427e-05,4.534154140856117e-05,4.494490349316038e-05,4.524596079136245e-05,4.5324035454541445e-05
SpaceShipMaybe_100000_colored_pointcloud,Mask_sds_Prune,1.5576911209791433e-06,2.85722171611269e-06,4.138765234529274e-06,5.291278284857981e-06,1.3804285117657855e-05,1.6576892448938452e-05,2.0413071979419328e-05,2.505430529708974e-05,2.9927299692644738e-05,3.098895831499249e-05,3.174469020450488e-05,3.2328262022929266e-05,3.280745295342058e-05,3.3232678106287494e-05,3.3620508474996313e-05,3.397852924535982e-05,3.4325050364714116e-05,3.465785630396567e-05,3.5004395613214e-05,3.532017581164837e-05,3.563018253771588e-05,3.591616405174136e-05,3.617854599724524e-05,3.643521267804317e-05,3.6669989640358835e-05,3.690975790959783e-05,3.712257603183389e-05,3.7083849747432396e-05,3.736056896741502e-05,3.747954178834334e-05
SpaceShipMaybe_100000_pointcloud,Mask_sds_Prune,1.5729938240838237e-06,2.963912265840918e-06,4.335608537076041e-06,5.67730785405729e-06,1.4134435332380235e-05,1.695641185506247e-05,2.0672610844485462e-05,2.5448531232541427e-05,3.0440041882684454e-05,3.154692240059376e-05,3.22846244671382e-05,3.285699858679436e-05,3.341571937198751e-05,3.387982724234462e-05,3.430301876505837e-05,3.467977876425721e-05,3.503704647300765e-05,3.5358356399228796e-05,3.571959678083658e-05,3.605391248129308e-05,3.63454018952325e-05,3.6612211260944605e-05,3.694945917231962e-05,3.7205762055236846e-05,3.7442598113557324e-05,3.769166869460605e-05,3.7981320929247886e-05,3.7853329558856785e-05,3.81503086828161e-05,3.836835821857676e-05
Tree_100000_colored_pointcloud,Mask_sds_Prune,1.8655280200619018e-06,3.7316583529900527e-06,5.577769570663804e-06,7.082756383169908e-06,1.205841817863984e-05,1.4566720892617013e-05,1.8584218196338043e-05,2.3331667762249708e-05,2.80930835288018e-05,2.930832124548033e-05,3.0174374842317775e-05,3.0931518267607316e-05,3.157817627652548e-05,3.216650657122955e-05,3.268406726419926e-05,3.319478128105402e-05,3.363782889209688e-05,3.409452983760275e-05,3.44998697983101e-05,3.496933277347125e-05,3.532196569722146e-05,3.57057542714756e-05,3.614125307649374e-05,3.6542362067848444e-05,3.692199970828369e-05,3.724222187884152e-05,3.762978667509742e-05,3.7540256016654894e-05,3.788694812101312e-05,3.811264832620509e-05
Tree_100000_pointcloud,Mask_sds_Prune,1.9286380847916007e-06,3.957655280828476e-06,5.924703600612702e-06,7.5433463280205615e-06,1.3098304407321848e-05,1.551970672153402e-05,1.916472683660686e-05,2.3858825443312526e-05,2.8620277589652687e-05,2.9779999749734998e-05,3.0577601137338206e-05,3.124940485577099e-05,3.183645458193496e-05,3.229983849450946e-05,3.277231735410169e-05,3.3211697882506996e-05,3.362189090694301e-05,3.400620698812418e-05,3.4401942684780806e-05,3.480584564385936e-05,3.51655253325589e-05,3.5552824556361884e-05,3.592193388612941e-05,3.627001206041314e-05,3.661003211163916e-05,3.6926761822542176e-05,3.726903742062859e-05,3.723072950378992e-05,3.759303217520937e-05,3.780061160796322e-05
Truck_100000_colored_pointcloud,Mask_sds_Prune,1.673870428930968e-06,3.112756985501619e-06,4.5120814320398495e-06,5.7368674788449425e-06,9.9405688160914e-06,1.1900388017238583e-05,1.4590633327316027e-05,1.7770182239473797e-05,2.1051060684840195e-05,2.1949999791104347e-05,2.2505455490318127e-05,2.293105899298098e-05,2.3335667719948106e-05,2.3653727112105116e-05,2.3944996428326704e-05,2.4231163479271345e-05,2.4487426344421692e-05,2.4729179131099954e-05,2.498269714124035e-05,2.5216597350663505e-05,2.5456460207351483e-05,2.5719446057337336e-05,2.5941133571905084e-05,2.616209167172201e-05,2.6371013518655673e-05,2.6580504709272645e-05,2.6757572413771413e-05,2.6771747798193246e-05,2.7009424229618162e-05,2.7173489797860384e-05
Truck_100000_pointcloud,Mask_sds_Prune,1.7511033547634725e-06,3.3222845559066627e-06,4.841986537940102e-06,6.17416480963584e-06,1.051741583069088e-05,1.2352113117231056e-05,1.4758696124772541e-05,1.7712638509692624e-05,2.088011933665257e-05,2.1670128262485377e-05,2.213032712461427e-05,2.252067315566819e-05,2.2876150978845544e-05,2.318205588380806e-05,2.3447955754818395e-05,2.370498259551823e-05,2.3922857508296147e-05,2.412954199826345e-05,2.4337146896868944e-05,2.458057861076668e-05,2.4762517568888143e-05,2.4938231945270672e-05,2.518410110496916e-05,2.5377510610269383e-05,2.5567960619810037e-05,2.5740857381606475e-05,2.5921373890014365e-05,2.5830262529780157e-05,2.6085093850269914e-05,2.6169578632107005e-05
Waly_100000_colored_pointcloud,Mask_sds_Prune,1.8135451682610437e-06,3.6524654660752276e-06,5.423245966085233e-06,7.091692168614827e-06,3.093125997111201e-05,3.602532160584815e-05,4.1500432416796684e-05,4.844462819164619e-05,5.5475320550613105e-05,5.670647806255147e-05,5.7583714806241915e-05,5.825711923534982e-05,5.89245610171929e-05,5.945096563664265e-05,5.990863428451121e-05,6.0324724472593516e-05,6.071108509786427e-05,6.104404019424692e-05,6.139147444628179e-05,6.175883754622191e-05,6.208312697708607e-05,6.235980981728062e-05,6.265503179747611e-05,6.29708229098469e-05,6.32906230748631e-05,6.355662480928004e-05,6.384967127814889e-05,6.375873635988683e-05,6.407398905139416e-05,6.425674655474722e-05
Waly_100000_pointcloud,Mask_sds_Prune,1.8557118437456666e-06,3.864576683554333e-06,5.893303750781342e-06,7.73818919697078e-06,2.900927938753739e-05,3.333026324980892e-05,3.807674875133671e-05,4.415684088598937e-05,5.06834767293185e-05,5.193372635403648e-05,5.282871279632673e-05,5.348757258616388e-05,5.40291985089425e-05,5.455887003336102e-05,5.501100531546399e-05,5.539595440495759e-05,5.580258584814146e-05,5.6150231102947146e-05,5.650001185131259e-05,5.6847060477593914e-05,5.7201152230845764e-05,5.7486333389533684e-05,5.7852583267958835e-05,5.8165995142189786e-05,5.8464313042350113e-05,5.873489863006398e-05,5.903091368963942e-05,5.901226177229546e-05,5.933960710535757e-05,5.956537643214688e-05
